pokedex,og_name,name,characteristics_id,stats_id,picture_url
455,Carnivine,Carnivine,558,558,https://assets.pokemon.com/assets/cms2/img/pokedex/full/455.png
456,Finneon,Finneon,559,559,https://assets.pokemon.com/assets/cms2/img/pokedex/full/456.png
457,Lumineon,Lumineon,560,560,https://assets.pokemon.com/assets/cms2/img/pokedex/full/457.png
458,Mantyke,Mantyke,561,561,https://assets.pokemon.com/assets/cms2/img/pokedex/full/458.png
459,Snover,Snover,562,562,https://assets.pokemon.com/assets/cms2/img/pokedex/full/459.png
460,Abomasnow,Abomasnow,563,563,https://assets.pokemon.com/assets/cms2/img/pokedex/full/460.png
460,Abomasnow,Mega Abomasnow,564,564,https://assets.pokemon.com/assets/cms2/img/pokedex/full/460.png
461,Weavile,Weavile,565,565,https://assets.pokemon.com/assets/cms2/img/pokedex/full/461.png
462,Magnezone,Magnezone,566,566,https://assets.pokemon.com/assets/cms2/img/pokedex/full/462.png
463,Lickilicky,Lickilicky,567,567,https://assets.pokemon.com/assets/cms2/img/pokedex/full/463.png
464,Rhyperior,Rhyperior,568,568,https://assets.pokemon.com/assets/cms2/img/pokedex/full/464.png
465,Tangrowth,Tangrowth,569,569,https://assets.pokemon.com/assets/cms2/img/pokedex/full/465.png
466,Electivire,Electivire,570,570,https://assets.pokemon.com/assets/cms2/img/pokedex/full/466.png
467,Magmortar,Magmortar,571,571,https://assets.pokemon.com/assets/cms2/img/pokedex/full/467.png
468,Togekiss,Togekiss,572,572,https://assets.pokemon.com/assets/cms2/img/pokedex/full/468.png
469,Yanmega,Yanmega,573,573,https://assets.pokemon.com/assets/cms2/img/pokedex/full/469.png
470,Leafeon,Leafeon,574,574,https://assets.pokemon.com/assets/cms2/img/pokedex/full/470.png
471,Glaceon,Glaceon,575,575,https://assets.pokemon.com/assets/cms2/img/pokedex/full/471.png
472,Gliscor,Gliscor,576,576,https://assets.pokemon.com/assets/cms2/img/pokedex/full/472.png
473,Mamoswine,Mamoswine,577,577,https://assets.pokemon.com/assets/cms2/img/pokedex/full/473.png
474,Porygon-Z,Porygon-Z,578,578,https://assets.pokemon.com/assets/cms2/img/pokedex/full/474.png
475,Gallade,Gallade,579,579,https://assets.pokemon.com/assets/cms2/img/pokedex/full/475.png
475,Gallade,Mega Gallade,580,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/475.png
476,Probopass,Probopass,581,581,https://assets.pokemon.com/assets/cms2/img/pokedex/full/476.png
477,Dusknoir,Dusknoir,582,582,https://assets.pokemon.com/assets/cms2/img/pokedex/full/477.png
478,Froslass,Froslass,583,583,https://assets.pokemon.com/assets/cms2/img/pokedex/full/478.png
479,Rotom,Rotom,584,584,https://assets.pokemon.com/assets/cms2/img/pokedex/full/479.png
479,Rotom,Heat Rotom,585,585,https://assets.pokemon.com/assets/cms2/img/pokedex/full/479.png
479,Rotom,Wash Rotom,586,586,https://assets.pokemon.com/assets/cms2/img/pokedex/full/479.png
479,Rotom,Frost Rotom,587,587,https://assets.pokemon.com/assets/cms2/img/pokedex/full/479.png
479,Rotom,Fan Rotom,588,588,https://assets.pokemon.com/assets/cms2/img/pokedex/full/479.png
479,Rotom,Mow Rotom,589,589,https://assets.pokemon.com/assets/cms2/img/pokedex/full/479.png
480,Uxie,Uxie,590,590,https://assets.pokemon.com/assets/cms2/img/pokedex/full/480.png
481,Mesprit,Mesprit,591,591,https://assets.pokemon.com/assets/cms2/img/pokedex/full/481.png
482,Azelf,Azelf,592,592,https://assets.pokemon.com/assets/cms2/img/pokedex/full/482.png
483,Dialga,Dialga,593,593,https://assets.pokemon.com/assets/cms2/img/pokedex/full/483.png
483,Dialga,Dialga Origin Form,594,594,https://assets.pokemon.com/assets/cms2/img/pokedex/full/483.png
484,Palkia,Palkia,595,595,https://assets.pokemon.com/assets/cms2/img/pokedex/full/484.png
484,Palkia,Palkia Origin Form,596,596,https://assets.pokemon.com/assets/cms2/img/pokedex/full/484.png
485,Heatran,Heatran,597,597,https://assets.pokemon.com/assets/cms2/img/pokedex/full/485.png
486,Regigigas,Regigigas,598,598,https://assets.pokemon.com/assets/cms2/img/pokedex/full/486.png
487,Giratina,Giratina,599,599,https://assets.pokemon.com/assets/cms2/img/pokedex/full/487.png
487,Giratina,Giratina Origin Form,600,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/487.png
488,Cresselia,Cresselia,601,601,https://assets.pokemon.com/assets/cms2/img/pokedex/full/488.png
489,Phione,Phione,602,602,https://assets.pokemon.com/assets/cms2/img/pokedex/full/489.png
490,Manaphy,Manaphy,603,603,https://assets.pokemon.com/assets/cms2/img/pokedex/full/490.png
491,Darkrai,Darkrai,604,604,https://assets.pokemon.com/assets/cms2/img/pokedex/full/491.png
492,Shaymin,Shaymin Land Form,605,605,https://assets.pokemon.com/assets/cms2/img/pokedex/full/492.png
492,Shaymin,Shaymin Sky Form,606,606,https://assets.pokemon.com/assets/cms2/img/pokedex/full/492.png
493,Arceus,Arceus,607,607,https://assets.pokemon.com/assets/cms2/img/pokedex/full/493.png
494,Victini,Victini,608,608,https://assets.pokemon.com/assets/cms2/img/pokedex/full/494.png
495,Snivy,Snivy,609,609,https://assets.pokemon.com/assets/cms2/img/pokedex/full/495.png
496,Servine,Servine,610,610,https://assets.pokemon.com/assets/cms2/img/pokedex/full/496.png
497,Serperior,Serperior,611,611,https://assets.pokemon.com/assets/cms2/img/pokedex/full/497.png
498,Tepig,Tepig,612,612,https://assets.pokemon.com/assets/cms2/img/pokedex/full/498.png
499,Pignite,Pignite,613,613,https://assets.pokemon.com/assets/cms2/img/pokedex/full/499.png
500,Emboar,Emboar,614,614,https://assets.pokemon.com/assets/cms2/img/pokedex/full/500.png
501,Oshawott,Oshawott,615,615,https://assets.pokemon.com/assets/cms2/img/pokedex/full/501.png
502,Dewott,Dewott,616,616,https://assets.pokemon.com/assets/cms2/img/pokedex/full/502.png
503,Samurott,Samurott,617,617,https://assets.pokemon.com/assets/cms2/img/pokedex/full/503.png
503,Samurott,Hisuian Samurott,618,618,https://assets.pokemon.com/assets/cms2/img/pokedex/full/503.png
504,Patrat,Patrat,619,619,https://assets.pokemon.com/assets/cms2/img/pokedex/full/504.png
505,Watchog,Watchog,620,620,https://assets.pokemon.com/assets/cms2/img/pokedex/full/505.png
506,Lillipup,Lillipup,621,621,https://assets.pokemon.com/assets/cms2/img/pokedex/full/506.png
507,Herdier,Herdier,622,622,https://assets.pokemon.com/assets/cms2/img/pokedex/full/507.png
508,Stoutland,Stoutland,623,623,https://assets.pokemon.com/assets/cms2/img/pokedex/full/508.png
509,Purrloin,Purrloin,624,624,https://assets.pokemon.com/assets/cms2/img/pokedex/full/509.png
510,Liepard,Liepard,625,625,https://assets.pokemon.com/assets/cms2/img/pokedex/full/510.png
511,Pansage,Pansage,626,626,https://assets.pokemon.com/assets/cms2/img/pokedex/full/511.png
512,Simisage,Simisage,627,627,https://assets.pokemon.com/assets/cms2/img/pokedex/full/512.png
513,Pansear,Pansear,628,628,https://assets.pokemon.com/assets/cms2/img/pokedex/full/513.png
514,Simisear,Simisear,629,629,https://assets.pokemon.com/assets/cms2/img/pokedex/full/514.png
515,Panpour,Panpour,630,630,https://assets.pokemon.com/assets/cms2/img/pokedex/full/515.png
516,Simipour,Simipour,631,631,https://assets.pokemon.com/assets/cms2/img/pokedex/full/516.png
517,Munna,Munna,632,632,https://assets.pokemon.com/assets/cms2/img/pokedex/full/517.png
518,Musharna,Musharna,633,633,https://assets.pokemon.com/assets/cms2/img/pokedex/full/518.png
519,Pidove,Pidove,634,634,https://assets.pokemon.com/assets/cms2/img/pokedex/full/519.png
520,Tranquill,Tranquill,635,635,https://assets.pokemon.com/assets/cms2/img/pokedex/full/520.png
521,Unfezant,Unfezant,636,636,https://assets.pokemon.com/assets/cms2/img/pokedex/full/521.png
522,Blitzle,Blitzle,637,637,https://assets.pokemon.com/assets/cms2/img/pokedex/full/522.png
523,Zebstrika,Zebstrika,638,638,https://assets.pokemon.com/assets/cms2/img/pokedex/full/523.png
524,Roggenrola,Roggenrola,639,639,https://assets.pokemon.com/assets/cms2/img/pokedex/full/524.png
525,Boldore,Boldore,640,640,https://assets.pokemon.com/assets/cms2/img/pokedex/full/525.png
526,Gigalith,Gigalith,641,641,https://assets.pokemon.com/assets/cms2/img/pokedex/full/526.png
527,Woobat,Woobat,642,642,https://assets.pokemon.com/assets/cms2/img/pokedex/full/527.png
528,Swoobat,Swoobat,643,643,https://assets.pokemon.com/assets/cms2/img/pokedex/full/528.png
529,Drilbur,Drilbur,644,644,https://assets.pokemon.com/assets/cms2/img/pokedex/full/529.png
530,Excadrill,Excadrill,645,645,https://assets.pokemon.com/assets/cms2/img/pokedex/full/530.png
531,Audino,Audino,646,646,https://assets.pokemon.com/assets/cms2/img/pokedex/full/531.png
531,Audino,Mega Audino,647,647,https://assets.pokemon.com/assets/cms2/img/pokedex/full/531.png
532,Timburr,Timburr,648,648,https://assets.pokemon.com/assets/cms2/img/pokedex/full/532.png
533,Gurdurr,Gurdurr,649,649,https://assets.pokemon.com/assets/cms2/img/pokedex/full/533.png
534,Conkeldurr,Conkeldurr,650,650,https://assets.pokemon.com/assets/cms2/img/pokedex/full/534.png
535,Tympole,Tympole,651,651,https://assets.pokemon.com/assets/cms2/img/pokedex/full/535.png
536,Palpitoad,Palpitoad,652,652,https://assets.pokemon.com/assets/cms2/img/pokedex/full/536.png
537,Seismitoad,Seismitoad,653,653,https://assets.pokemon.com/assets/cms2/img/pokedex/full/537.png
538,Throh,Throh,654,654,https://assets.pokemon.com/assets/cms2/img/pokedex/full/538.png
539,Sawk,Sawk,655,655,https://assets.pokemon.com/assets/cms2/img/pokedex/full/539.png
540,Sewaddle,Sewaddle,656,656,https://assets.pokemon.com/assets/cms2/img/pokedex/full/540.png
541,Swadloon,Swadloon,657,657,https://assets.pokemon.com/assets/cms2/img/pokedex/full/541.png
542,Leavanny,Leavanny,658,658,https://assets.pokemon.com/assets/cms2/img/pokedex/full/542.png
543,Venipede,Venipede,659,659,https://assets.pokemon.com/assets/cms2/img/pokedex/full/543.png
544,Whirlipede,Whirlipede,660,660,https://assets.pokemon.com/assets/cms2/img/pokedex/full/544.png
545,Scolipede,Scolipede,661,661,https://assets.pokemon.com/assets/cms2/img/pokedex/full/545.png
546,Cottonee,Cottonee,662,662,https://assets.pokemon.com/assets/cms2/img/pokedex/full/546.png
547,Whimsicott,Whimsicott,663,663,https://assets.pokemon.com/assets/cms2/img/pokedex/full/547.png
548,Petilil,Petilil,664,664,https://assets.pokemon.com/assets/cms2/img/pokedex/full/548.png
549,Lilligant,Lilligant,665,665,https://assets.pokemon.com/assets/cms2/img/pokedex/full/549.png
549,Lilligant,Hisuian Lilligant,666,666,https://assets.pokemon.com/assets/cms2/img/pokedex/full/549.png
550,Basculin,Basculin Red Stripe,667,667,https://assets.pokemon.com/assets/cms2/img/pokedex/full/550.png
550,Basculin,Basculin Blue Stripe,668,668,https://assets.pokemon.com/assets/cms2/img/pokedex/full/550.png
550,Basculin,Hisuian Basculin,669,669,https://assets.pokemon.com/assets/cms2/img/pokedex/full/550.png
551,Sandile,Sandile,670,670,https://assets.pokemon.com/assets/cms2/img/pokedex/full/551.png
552,Krokorok,Krokorok,671,671,https://assets.pokemon.com/assets/cms2/img/pokedex/full/552.png
553,Krookodile,Krookodile,672,672,https://assets.pokemon.com/assets/cms2/img/pokedex/full/553.png
554,Darumaka,Darumaka,673,673,https://assets.pokemon.com/assets/cms2/img/pokedex/full/554.png
554,Darumaka,Galarian Darumaka,674,674,https://assets.pokemon.com/assets/cms2/img/pokedex/full/554.png
555,Darmanitan,Darmanitan,675,675,https://assets.pokemon.com/assets/cms2/img/pokedex/full/555.png
555,Darmanitan,Darmanitan Zen-Mode,676,676,https://assets.pokemon.com/assets/cms2/img/pokedex/full/555.png
555,Darmanitan,Galarian Darmanitan,677,677,https://assets.pokemon.com/assets/cms2/img/pokedex/full/555.png
555,Darmanitan,Galarian Darmanitan Zen-Mode,678,678,https://assets.pokemon.com/assets/cms2/img/pokedex/full/555.png
556,Maractus,Maractus,679,679,https://assets.pokemon.com/assets/cms2/img/pokedex/full/556.png
557,Dwebble,Dwebble,680,680,https://assets.pokemon.com/assets/cms2/img/pokedex/full/557.png
558,Crustle,Crustle,681,681,https://assets.pokemon.com/assets/cms2/img/pokedex/full/558.png
559,Scraggy,Scraggy,682,682,https://assets.pokemon.com/assets/cms2/img/pokedex/full/559.png
560,Scrafty,Scrafty,683,683,https://assets.pokemon.com/assets/cms2/img/pokedex/full/560.png
561,Sigilyph,Sigilyph,684,684,https://assets.pokemon.com/assets/cms2/img/pokedex/full/561.png
562,Yamask,Yamask,685,685,https://assets.pokemon.com/assets/cms2/img/pokedex/full/562.png
562,Yamask,Galarian Yamask,686,686,https://assets.pokemon.com/assets/cms2/img/pokedex/full/562.png
563,Cofagrigus,Cofagrigus,687,687,https://assets.pokemon.com/assets/cms2/img/pokedex/full/563.png
564,Tirtouga,Tirtouga,688,688,https://assets.pokemon.com/assets/cms2/img/pokedex/full/564.png
565,Carracosta,Carracosta,689,689,https://assets.pokemon.com/assets/cms2/img/pokedex/full/565.png
566,Archen,Archen,690,690,https://assets.pokemon.com/assets/cms2/img/pokedex/full/566.png
567,Archeops,Archeops,691,691,https://assets.pokemon.com/assets/cms2/img/pokedex/full/567.png
568,Trubbish,Trubbish,692,692,https://assets.pokemon.com/assets/cms2/img/pokedex/full/568.png
569,Garbodor,Garbodor,693,693,https://assets.pokemon.com/assets/cms2/img/pokedex/full/569.png
570,Zorua,Zorua,694,694,https://assets.pokemon.com/assets/cms2/img/pokedex/full/570.png
570,Zorua,Hisuian Zorua,695,695,https://assets.pokemon.com/assets/cms2/img/pokedex/full/570.png
571,Zoroark,Zoroark,696,696,https://assets.pokemon.com/assets/cms2/img/pokedex/full/571.png
571,Zoroark,Hisuian Zoroark,697,697,https://assets.pokemon.com/assets/cms2/img/pokedex/full/571.png
572,Minccino,Minccino,698,698,https://assets.pokemon.com/assets/cms2/img/pokedex/full/572.png
573,Cinccino,Cinccino,699,699,https://assets.pokemon.com/assets/cms2/img/pokedex/full/573.png
574,Gothita,Gothita,700,700,https://assets.pokemon.com/assets/cms2/img/pokedex/full/574.png
575,Gothorita,Gothorita,701,701,https://assets.pokemon.com/assets/cms2/img/pokedex/full/575.png
576,Gothitelle,Gothitelle,702,702,https://assets.pokemon.com/assets/cms2/img/pokedex/full/576.png
577,Solosis,Solosis,703,703,https://assets.pokemon.com/assets/cms2/img/pokedex/full/577.png
578,Duosion,Duosion,704,704,https://assets.pokemon.com/assets/cms2/img/pokedex/full/578.png
579,Reuniclus,Reuniclus,705,705,https://assets.pokemon.com/assets/cms2/img/pokedex/full/579.png
580,Ducklett,Ducklett,706,706,https://assets.pokemon.com/assets/cms2/img/pokedex/full/580.png
581,Swanna,Swanna,707,707,https://assets.pokemon.com/assets/cms2/img/pokedex/full/581.png
582,Vanillite,Vanillite,708,708,https://assets.pokemon.com/assets/cms2/img/pokedex/full/582.png
583,Vanillish,Vanillish,709,709,https://assets.pokemon.com/assets/cms2/img/pokedex/full/583.png
584,Vanilluxe,Vanilluxe,710,710,https://assets.pokemon.com/assets/cms2/img/pokedex/full/584.png
585,Deerling,Deerling Spring Form,711,711,https://assets.pokemon.com/assets/cms2/img/pokedex/full/585.png
585,Deerling,Deerling Summer Form,712,712,https://assets.pokemon.com/assets/cms2/img/pokedex/full/585.png
585,Deerling,Deerling Autumn Form,713,713,https://assets.pokemon.com/assets/cms2/img/pokedex/full/585.png
585,Deerling,Deerling Winter Form,714,714,https://assets.pokemon.com/assets/cms2/img/pokedex/full/585.png
586,Sawsbuck,Sawsbuck,715,715,https://assets.pokemon.com/assets/cms2/img/pokedex/full/586.png
587,Emolga,Emolga,716,716,https://assets.pokemon.com/assets/cms2/img/pokedex/full/587.png
588,Karrablast,Karrablast,717,717,https://assets.pokemon.com/assets/cms2/img/pokedex/full/588.png
589,Escavalier,Escavalier,718,718,https://assets.pokemon.com/assets/cms2/img/pokedex/full/589.png
590,Foongus,Foongus,719,719,https://assets.pokemon.com/assets/cms2/img/pokedex/full/590.png
591,Amoonguss,Amoonguss,720,720,https://assets.pokemon.com/assets/cms2/img/pokedex/full/591.png
592,Frillish,Frillish,721,721,https://assets.pokemon.com/assets/cms2/img/pokedex/full/592.png
593,Jellicent,Jellicent,722,722,https://assets.pokemon.com/assets/cms2/img/pokedex/full/593.png
594,Alomomola,Alomomola,723,723,https://assets.pokemon.com/assets/cms2/img/pokedex/full/594.png
595,Joltik,Joltik,724,724,https://assets.pokemon.com/assets/cms2/img/pokedex/full/595.png
596,Galvantula,Galvantula,725,725,https://assets.pokemon.com/assets/cms2/img/pokedex/full/596.png
597,Ferroseed,Ferroseed,726,726,https://assets.pokemon.com/assets/cms2/img/pokedex/full/597.png
598,Ferrothorn,Ferrothorn,727,727,https://assets.pokemon.com/assets/cms2/img/pokedex/full/598.png
599,Klink,Klink,728,728,https://assets.pokemon.com/assets/cms2/img/pokedex/full/599.png
600,Klang,Klang,729,729,https://assets.pokemon.com/assets/cms2/img/pokedex/full/600.png
601,Klinklang,Klinklang,730,730,https://assets.pokemon.com/assets/cms2/img/pokedex/full/601.png
602,Tynamo,Tynamo,731,731,https://assets.pokemon.com/assets/cms2/img/pokedex/full/602.png
603,Eelektrik,Eelektrik,732,732,https://assets.pokemon.com/assets/cms2/img/pokedex/full/603.png
604,Eelektross,Eelektross,733,733,https://assets.pokemon.com/assets/cms2/img/pokedex/full/604.png
605,Elgyem,Elgyem,734,734,https://assets.pokemon.com/assets/cms2/img/pokedex/full/605.png
606,Beheeyem,Beheeyem,735,735,https://assets.pokemon.com/assets/cms2/img/pokedex/full/606.png
607,Litwick,Litwick,736,736,https://assets.pokemon.com/assets/cms2/img/pokedex/full/607.png
608,Lampent,Lampent,737,737,https://assets.pokemon.com/assets/cms2/img/pokedex/full/608.png
609,Chandelure,Chandelure,738,738,https://assets.pokemon.com/assets/cms2/img/pokedex/full/609.png
610,Axew,Axew,739,739,https://assets.pokemon.com/assets/cms2/img/pokedex/full/610.png
611,Fraxure,Fraxure,740,740,https://assets.pokemon.com/assets/cms2/img/pokedex/full/611.png
612,Haxorus,Haxorus,741,741,https://assets.pokemon.com/assets/cms2/img/pokedex/full/612.png
613,Cubchoo,Cubchoo,742,742,https://assets.pokemon.com/assets/cms2/img/pokedex/full/613.png
614,Beartic,Beartic,743,743,https://assets.pokemon.com/assets/cms2/img/pokedex/full/614.png
615,Cryogonal,Cryogonal,744,744,https://assets.pokemon.com/assets/cms2/img/pokedex/full/615.png
616,Shelmet,Shelmet,745,745,https://assets.pokemon.com/assets/cms2/img/pokedex/full/616.png
617,Accelgor,Accelgor,746,746,https://assets.pokemon.com/assets/cms2/img/pokedex/full/617.png
618,Stunfisk,Stunfisk,747,747,https://assets.pokemon.com/assets/cms2/img/pokedex/full/618.png
618,Stunfisk,Galarian Stunfisk,748,748,https://assets.pokemon.com/assets/cms2/img/pokedex/full/618.png
619,Mienfoo,Mienfoo,749,749,https://assets.pokemon.com/assets/cms2/img/pokedex/full/619.png
620,Mienshao,Mienshao,750,750,https://assets.pokemon.com/assets/cms2/img/pokedex/full/620.png
621,Druddigon,Druddigon,751,751,https://assets.pokemon.com/assets/cms2/img/pokedex/full/621.png
622,Golett,Golett,752,752,https://assets.pokemon.com/assets/cms2/img/pokedex/full/622.png
623,Golurk,Golurk,753,753,https://assets.pokemon.com/assets/cms2/img/pokedex/full/623.png
624,Pawniard,Pawniard,754,754,https://assets.pokemon.com/assets/cms2/img/pokedex/full/624.png
625,Bisharp,Bisharp,755,755,https://assets.pokemon.com/assets/cms2/img/pokedex/full/625.png
626,Bouffalant,Bouffalant,756,756,https://assets.pokemon.com/assets/cms2/img/pokedex/full/626.png
627,Rufflet,Rufflet,757,757,https://assets.pokemon.com/assets/cms2/img/pokedex/full/627.png
628,Braviary,Braviary,758,758,https://assets.pokemon.com/assets/cms2/img/pokedex/full/628.png
628,Braviary,Hisuian Braviary,759,759,https://assets.pokemon.com/assets/cms2/img/pokedex/full/628.png
629,Vullaby,Vullaby,760,760,https://assets.pokemon.com/assets/cms2/img/pokedex/full/629.png
630,Mandibuzz,Mandibuzz,761,761,https://assets.pokemon.com/assets/cms2/img/pokedex/full/630.png
631,Heatmor,Heatmor,762,762,https://assets.pokemon.com/assets/cms2/img/pokedex/full/631.png
632,Durant,Durant,763,763,https://assets.pokemon.com/assets/cms2/img/pokedex/full/632.png
633,Deino,Deino,764,764,https://assets.pokemon.com/assets/cms2/img/pokedex/full/633.png
634,Zweilous,Zweilous,765,765,https://assets.pokemon.com/assets/cms2/img/pokedex/full/634.png
635,Hydreigon,Hydreigon,766,766,https://assets.pokemon.com/assets/cms2/img/pokedex/full/635.png
636,Larvesta,Larvesta,767,767,https://assets.pokemon.com/assets/cms2/img/pokedex/full/636.png
637,Volcarona,Volcarona,768,768,https://assets.pokemon.com/assets/cms2/img/pokedex/full/637.png
638,Cobalion,Cobalion,769,769,https://assets.pokemon.com/assets/cms2/img/pokedex/full/638.png
639,Terrakion,Terrakion,770,770,https://assets.pokemon.com/assets/cms2/img/pokedex/full/639.png
640,Virizion,Virizion,771,771,https://assets.pokemon.com/assets/cms2/img/pokedex/full/640.png
641,Tornadus,Tornadus Incarnate Form,772,772,https://assets.pokemon.com/assets/cms2/img/pokedex/full/641.png
641,Tornadus,Tornadus Therian Form,773,773,https://assets.pokemon.com/assets/cms2/img/pokedex/full/641.png
642,Thundurus,Thundurus Incarnate Form,774,774,https://assets.pokemon.com/assets/cms2/img/pokedex/full/642.png
642,Thundurus,Thundurus Therian Form,775,775,https://assets.pokemon.com/assets/cms2/img/pokedex/full/642.png
643,Reshiram,Reshiram,776,776,https://assets.pokemon.com/assets/cms2/img/pokedex/full/643.png
644,Zekrom,Zekrom,777,777,https://assets.pokemon.com/assets/cms2/img/pokedex/full/644.png
645,Landorus,Landorus Incarnate Form,778,778,https://assets.pokemon.com/assets/cms2/img/pokedex/full/645.png
645,Landorus,Landorus Therian Form,779,779,https://assets.pokemon.com/assets/cms2/img/pokedex/full/645.png
646,Kyurem,Kyurem,780,780,https://assets.pokemon.com/assets/cms2/img/pokedex/full/646.png
646,Kyurem,White Kyurem,781,781,https://assets.pokemon.com/assets/cms2/img/pokedex/full/646.png
646,Kyurem,Black Kyurem,782,782,https://assets.pokemon.com/assets/cms2/img/pokedex/full/646.png
647,Keldeo,Keldeo Ordinary Form,783,783,https://assets.pokemon.com/assets/cms2/img/pokedex/full/647.png
647,Keldeo,Keldeo Resolute Form,784,784,https://assets.pokemon.com/assets/cms2/img/pokedex/full/647.png
648,Meloetta,Meloetta Aria Form,785,785,https://assets.pokemon.com/assets/cms2/img/pokedex/full/648.png
648,Meloetta,Meloetta Pirouette Form,786,786,https://assets.pokemon.com/assets/cms2/img/pokedex/full/648.png
649,Genesect,Genesect,787,787,https://assets.pokemon.com/assets/cms2/img/pokedex/full/649.png
650,Chespin,Chespin,788,788,https://assets.pokemon.com/assets/cms2/img/pokedex/full/650.png
651,Quilladin,Quilladin,789,789,https://assets.pokemon.com/assets/cms2/img/pokedex/full/651.png
652,Chesnaught,Chesnaught,790,790,https://assets.pokemon.com/assets/cms2/img/pokedex/full/652.png
653,Fennekin,Fennekin,791,791,https://assets.pokemon.com/assets/cms2/img/pokedex/full/653.png
654,Braixen,Braixen,792,792,https://assets.pokemon.com/assets/cms2/img/pokedex/full/654.png
655,Delphox,Delphox,793,793,https://assets.pokemon.com/assets/cms2/img/pokedex/full/655.png
656,Froakie,Froakie,794,794,https://assets.pokemon.com/assets/cms2/img/pokedex/full/656.png
657,Frogadier,Frogadier,795,795,https://assets.pokemon.com/assets/cms2/img/pokedex/full/657.png
658,Greninja,Greninja,796,796,https://assets.pokemon.com/assets/cms2/img/pokedex/full/658.png
658,Greninja,Ash Greninja,797,797,https://assets.pokemon.com/assets/cms2/img/pokedex/full/658.png
659,Bunnelby,Bunnelby,798,798,https://assets.pokemon.com/assets/cms2/img/pokedex/full/659.png
660,Diggersby,Diggersby,799,799,https://assets.pokemon.com/assets/cms2/img/pokedex/full/660.png
661,Fletchling,Fletchling,800,800,https://assets.pokemon.com/assets/cms2/img/pokedex/full/661.png
662,Fletchinder,Fletchinder,801,801,https://assets.pokemon.com/assets/cms2/img/pokedex/full/662.png
663,Talonflame,Talonflame,802,802,https://assets.pokemon.com/assets/cms2/img/pokedex/full/663.png
664,Scatterbug,Scatterbug,803,803,https://assets.pokemon.com/assets/cms2/img/pokedex/full/664.png
665,Spewpa,Spewpa,804,804,https://assets.pokemon.com/assets/cms2/img/pokedex/full/665.png
666,Vivillon,Vivillon,805,805,https://assets.pokemon.com/assets/cms2/img/pokedex/full/666.png
667,Litleo,Litleo,806,806,https://assets.pokemon.com/assets/cms2/img/pokedex/full/667.png
668,Pyroar,Pyroar,807,807,https://assets.pokemon.com/assets/cms2/img/pokedex/full/668.png
669,Flabebe,Flabebe,808,808,https://assets.pokemon.com/assets/cms2/img/pokedex/full/669.png
670,Floette,Floette,809,809,https://assets.pokemon.com/assets/cms2/img/pokedex/full/670.png
671,Florges,Florges,810,810,https://assets.pokemon.com/assets/cms2/img/pokedex/full/671.png
672,Skiddo,Skiddo,811,811,https://assets.pokemon.com/assets/cms2/img/pokedex/full/672.png
673,Gogoat,Gogoat,812,812,https://assets.pokemon.com/assets/cms2/img/pokedex/full/673.png
674,Pancham,Pancham,813,813,https://assets.pokemon.com/assets/cms2/img/pokedex/full/674.png
675,Pangoro,Pangoro,814,814,https://assets.pokemon.com/assets/cms2/img/pokedex/full/675.png
676,Furfrou,Furfrou,815,815,https://assets.pokemon.com/assets/cms2/img/pokedex/full/676.png
677,Espurr,Espurr,816,816,https://assets.pokemon.com/assets/cms2/img/pokedex/full/677.png
678,Meowstic,Meowstic Male,817,817,https://assets.pokemon.com/assets/cms2/img/pokedex/full/678.png
678,Meowstic,Meowstic Female,818,818,https://assets.pokemon.com/assets/cms2/img/pokedex/full/678.png
679,Honedge,Honedge,819,819,https://assets.pokemon.com/assets/cms2/img/pokedex/full/679.png
680,Doublade,Doublade,820,820,https://assets.pokemon.com/assets/cms2/img/pokedex/full/680.png
681,Aegislash,Aegislash Shield Form,821,821,https://assets.pokemon.com/assets/cms2/img/pokedex/full/681.png
681,Aegislash,Aegislash Blade Form,822,822,https://assets.pokemon.com/assets/cms2/img/pokedex/full/681.png
682,Spritzee,Spritzee,823,823,https://assets.pokemon.com/assets/cms2/img/pokedex/full/682.png
683,Aromatisse,Aromatisse,824,824,https://assets.pokemon.com/assets/cms2/img/pokedex/full/683.png
684,Swirlix,Swirlix,825,825,https://assets.pokemon.com/assets/cms2/img/pokedex/full/684.png
685,Slurpuff,Slurpuff,826,826,https://assets.pokemon.com/assets/cms2/img/pokedex/full/685.png
686,Inkay,Inkay,827,827,https://assets.pokemon.com/assets/cms2/img/pokedex/full/686.png
687,Malamar,Malamar,828,828,https://assets.pokemon.com/assets/cms2/img/pokedex/full/687.png
688,Binacle,Binacle,829,829,https://assets.pokemon.com/assets/cms2/img/pokedex/full/688.png
689,Barbaracle,Barbaracle,830,830,https://assets.pokemon.com/assets/cms2/img/pokedex/full/689.png
690,Skrelp,Skrelp,831,831,https://assets.pokemon.com/assets/cms2/img/pokedex/full/690.png
691,Dragalge,Dragalge,832,832,https://assets.pokemon.com/assets/cms2/img/pokedex/full/691.png
692,Clauncher,Clauncher,833,833,https://assets.pokemon.com/assets/cms2/img/pokedex/full/692.png
693,Clawitzer,Clawitzer,834,834,https://assets.pokemon.com/assets/cms2/img/pokedex/full/693.png
